"","matching_hud_id","pin","state","propertyname","city","HH_RACE_WHITE_PCT","HH_RACE_BLACK_PCT","HH_RACE_AMINDALNAT_PCT","HH_RACE_ASIAN_PCT","HH_RACE_HAWAIIANPI_PCT","HH_RACE_OTHER_PCT","HH_RACE_HISPANIC_PCT","HH_RACE_NR_PCT","MEDIAN_INC","INCOME_REPORTED_PCT","UNITS_INC_0_5K_PCT","UNITS_INC_5K_10K_PCT","UNITS_INC_10K_15K_PCT","UNITS_INC_15_20K_PCT","UNITS_INC_GRT_20K_PCT","UNITS_I_IL_IR_0_PCT","UNITS_I_IL_IR_0_30_PCT","UNITS_I_IL_IR_30_40_PCT","UNITS_I_IL_IR_40_50_PCT","UNITS_I_IL_IR_50_60_PCT","UNITS_I_IL_IR_GT60_PCT","UNITS_INC_RNT_RPTD_PCT","UNITS_INC_RNT_0_PCT","UNITS_INC_RNT_0_30_PCT","UNITS_INC_RNT_30_40_PCT","UNITS_INC_RNT_40_50_PCT","UNITS_INC_RNT_GRT_50_PCT","UNITS_INC_RNT_NOT_CAL_PCT","UNITS_RNTASSTNCE_MSNG_PCT","UNITS_RNTASSTNCE_RPTD_0_PCT","UNITS_RNTASSTNCE_RPTD_GRT0_PCT","UNITS_FRA_RPTD_GRT0_PCT","UNITS_FRA_SRC_PBRA_PCT","UNITS_FRA_SRC_S8_PCT","UNITS_FRA_SRC_PH_PCT","UNITS_FRA_SRC_HOME_PCT","UNITS_FRA_SRC_HCV_PCT","UNITS_FRA_SRC_PBV_PCT","UNITS_FRA_SRC_S521_PCT","UNITS_FRA_SRC_OTHER_PCT","UNITS_FRA_SRC_MSSNG_PCT"
"1079","AZA20190002","TC-0862-17","AZ","APACHE JUNCTION VILLAS","APACHE JUNCTION",73.0999984741211,-4,0,-4,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1080","AZA20040005","TC-0249","AZ","APACHE RIDGE II","WHITERIVER",0,0,-4,0,0,0,-4,0,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-4,0,-4,90,0,0,0,0,0,0,-4,0,-4
"1081","AZA20010005","TC-0192","AZ","APACHE RIDGE TOWNHOMES","WHITERIVER",0,0,-4,0,0,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,71.4000015258789,0,0,0,0,0,0,-4,0,-4
"1082","AZA20050010","TC-0259","AZ","ASPEN RIDGE APARTMENTS","COTTONWOOD",66.6999969482422,0,0,0,-4,-4,24.3999996185303,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1083","AZA20130002","TC-0656","AZ","AURORA VILLAGE","YOUNGTOWN",67.6999969482422,-4,-4,0,0,0,21,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1084","AZA20210003","TC-0915-19","AZ","AVALON VILLAS","PHOENIX",-4,57.2999992370605,-4,0,0,-4,20.2000007629395,13.5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,NA,NA,NA,NA,NA,NA,41.5999984741211,0,58.4000015258789,58.4000015258789,0,0,0,0,0,0,0,0,100
"1085","AZA20059121","TC-0250","AZ","AZ 16-26 LIFESAVER","CIBECUE",0,0,-4,0,0,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,0,0,0
"1086","AZA20059121","TC-0250","AZ","AZ 16-26 LIFESAVER","WHITERIVER",0,0,-4,0,0,0,-4,0,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,0,0,0
"1087",NA,"TC-0315","AZ","AZ 16-34 CHINA TOWN REHAB PROJECT","WHITERIVER",0,0,81.5999984741211,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,0,0,0,0,0,0,0,0,0,0,0,0
"1088",NA,"TC-0394","AZ","AZ 16-36 CHINATOWN REHAB","WHITERIVER",0,0,88.9000015258789,0,-4,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,0,0,0,0,0,0,0,0,0,0,0,0
"1089",NA,"TC-0395","AZ","AZ 16-70 MCNARY","MCNARY",0,0,-4,0,0,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,0,0,0,0,0,0,0,0,0,0,0,0
"1090","AZA20210001","BD-0102-20","AZ","AZ3 PORTFOLIO","BUCKEYE",35.2999992370605,12,-4,0,0,-4,23.3999996185303,26.2999992370605,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,0,0,100,100,-4,0,0,0,0,-4,0,0,98.1999969482422
"1091","AZA20080020","TC-0372","AZ","BECKET HOUSE APARTMENTS","LAKE HAVASU CITY",78,0,0,0,0,0,22,0,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,45,0,55,32,-4,0,0,0,0,62.5,0,0,-4
"1092","AZA20090040","TC-0416","AZ","BELL MIRAGE ESTATES","SURPRISE",32.2000007629395,28.7999992370605,-4,-4,0,0,33.9000015258789,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1093","AZA20050015","BD-0023","AZ","BELLA VISTA APARTMENTS","PHOENIX",-4,-4,0,0,0,0,35.0999984741211,63.2999992370605,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,92,0,8,8,0,0,0,0,-4,0,0,0,-4
"1094","AZA20210004","TC-0916-19","AZ","BETHANY CROSSING","GLENDALE",22.8999996185303,32.9000015258789,0,0,0,0,44.2999992370605,0,19500,24.2999992370605,0,0,-4,-4,-4,0,76.5,-4,-4,-4,0,24.2999992370605,0,-4,-4,-4,-4,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1095","AZA20230002","BD-0109-22","AZ","BETHANY GLEN APARTMENTS","GLENDALE",33,24.2999992370605,0,0,0,20.8999996185303,-4,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-4,0,-4,99.0999984741211,0,0,0,0,0,-4,0,0,-4
"1096","AZA20000005","TC-0163","AZ","BIENESTAR APARTMENTS","SAN LUIS",0,0,0,0,0,0,100,0,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,69.5999984741211,0,30.3999996185303,30.3999996185303,0,0,0,0,-4,0,0,0,-4
"1097","AZA20050020","TC-0251","AZ","BIENESTAR APARTMENTS - PHASE II","SAN LUIS",0,0,0,0,0,0,100,0,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,76.1999969482422,0,23.7999992370605,23.7999992370605,0,0,0,0,100,0,0,0,0
"1098","AZA20150001","TC-0757","AZ","BOWMAN SENIOR RESIDENCES","NOGALES",-4,0,0,0,0,0,89.4000015258789,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,55.2999992370605,0,44.7000007629395,44.7000007629395,0,0,0,0,0,-4,0,0,-4
"1099",NA,"TC-0455","AZ","BRADSHAW CROSSING APARTMENTS","PRESCOTT",74.5,-4,-4,0,0,-4,-4,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1100","AZA20119028","TC-0486","AZ","BRADSHAW II SENIOR COMMUNITY","PRESCOTT",88.9000015258789,0,0,0,0,0,-4,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1101","AZA20080025","TC-0418","AZ","BRADSHAW SENIOR COMMUNITY","PRESCOTT",71.4000015258789,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1102","AZA20049111","TC-0228","AZ","BRADSHAW VISTA APARTMENTS","WICKENBURG",28.2999992370605,-4,0,0,0,-4,56.5,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1103","AZA20160003","TC-0807-15","AZ","BRIARWOOD APARTMENTS","LAKE HAVASU CITY",91.0999984741211,-4,0,-4,0,0,-4,0,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,100,100,0,0,0,0,0,0,100,0,0
"1104","AZA20180001","BD-0077-17","AZ","BRIDGEWATER AT AVONDALE ASSISTED LIVING","AVONDALE",-4,-4,0,0,0,0,0,94,16422,32.7999992370605,0,-4,-4,-4,-4,0,59.0999984741211,-4,-4,-4,-4,32.7999992370605,0,-4,-4,-4,59.0999984741211,0,100,0,0,0,0,0,0,0,0,0,0,0,0
"1105","AZA20170002","BD-0071","AZ","BRIDGEWATER DEER VALLEY ASSISTED LIVING","PHOENIX",-4,0,0,0,0,0,-4,84.5999984741211,10970,20.7999992370605,-4,-4,61.2999992370605,-4,-4,-4,80.5999984741211,0,0,-4,0,14.8000001907349,0,63.5999984741211,-4,0,-4,0,100,0,0,0,0,0,0,0,0,0,0,0,0
"1106",NA,"BD-0072","AZ","BRIDGEWATER MIDTOWN ASSISTED LIVING FACILITY","PHOENIX",-4,-4,0,0,0,0,-4,87.9000015258789,12517,25.7999992370605,-4,-4,50,-4,-4,-4,78.0999984741211,-4,-4,-4,0,25,0,0,-4,-4,87.0999984741211,0,100,0,0,0,0,0,0,0,0,0,0,0,0
"1107","AZA20180002","BD-0074","AZ","BROADWAY TERRACE","PHOENIX",63.4000015258789,10.8999996185303,0,-4,0,0,13.8999996185303,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,99,100,0,0,0,0,0,0,0,0
"1108","AZA20170003","TC-0835-16","AZ","CAMELBACK POINTE","PHOENIX",48.0999984741211,-4,-4,-4,-4,-4,-4,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,78.8000030517578,0,21.2000007629395,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1109","AZA20050025","TC-0252","AZ","CANAL SENIOR APARTMENTS","PAYSON",81,0,-4,-4,0,-4,-4,-4,18897,69,0,-4,40,-4,45,0,-4,-4,-4,-4,27.5,69,0,52.5,-4,-4,-4,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1110","AZA20009132","TC-0188","AZ","CANALSIDE HOMES","SCOTTSDALE",0,0,36.7000007629395,0,0,0,63.2999992370605,0,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,0,0,0
"1111","AZA20010010","TC-0193","AZ","CANALSIDE HOMES II","SCOTTSDALE",0,0,40,0,0,0,60,0,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,0,0,0
"1112",NA,"TC-0073","AZ","CANYON LAKE APARTMENTS","PAGE",71.4000015258789,0,-4,0,0,0,-4,0,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,100,100,0,0,0,0,0,0,0,0,100
"1113","AZA20050030","TC-0253","AZ","CANYON RUN VILLAGE","PRESCOTT",90.1999969482422,0,0,0,0,0,-4,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,81.6999969482422,0,18.2999992370605,18.2999992370605,0,0,0,0,-4,0,0,0,-4
"1114","AZA20060020","TC-0297","AZ","CAREFREE ON NORTH CENTRAL","PHOENIX",-4,-4,-4,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1115","AZA20030020","TC-0209","AZ","CARVER PARK TOWNHOME APARTMENTS","YUMA",-4,-4,0,0,0,0,82.9000015258789,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,100,100,0,0,0,0,-4,-4,0,0,0
"1116","AZA20040015","TC-0231","AZ","CASA BONITA I & II","TUCSON",54.2000007629395,-4,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1117","AZA20040020","TC-0254","AZ","CASA BONITA III IV & V","TUCSON",35.4000015258789,-4,0,0,0,-4,37.5,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,45.7999992370605,0,54.2000007629395,54.2000007629395,0,0,0,0,50,0,0,0,50
"1118","AZA20070010","BD-0050","AZ","CASA DE ENCANTO SENIOR APARTMENTS","TUCSON",-4,-4,0,0,0,0,83.0999984741211,-4,10752,89.8000030517578,-4,-4,71.6999969482422,-4,-4,-4,66,22.6000003814697,-4,-4,-4,88.0999984741211,0,-4,-4,0,0,0,-4,0,-4,98.3000030517578,0,0,0,0,0,0,0,0,100
"1119","AZA20070015","BD-0052","AZ","CASA DE FLORES SENIOR APARTMENTS","SAFFORD",66.6999969482422,0,0,0,0,0,-4,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,100,100,-4,0,0,0,0,0,0,0,-4
"1120","AZA20009133","TC-0184","AZ","CASA DE ORO APARTMENTS","DOUGLAS",-4,0,0,0,0,0,-4,0,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,100,100,0,0,0,0,0,0,0,0,100
"1121",NA,"TC-0585","AZ","CASA DEL SOL I","SIERRA VISTA",66.6999969482422,-4,0,-4,-4,-4,14.8999996185303,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,48.2999992370605,0,51.7000007629395,51.7000007629395,0,0,0,0,-4,0,0,0,-4
"1122",NA,"TC-0052","AZ","CASA LOMA TRIANGLE APARTMENTS","TOMBSTONE",85.6999969482422,0,0,0,0,0,-4,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-4,0,-4,95.1999969482422,0,0,0,0,0,0,0,0,100
"1123","AZA19930024","TC-0063","AZ","CASA MIRAGE","EL MIRAGE",-4,9.80000019073486,-4,0,0,0,79.6999969482422,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1124","AZA20160004","TC-0773","AZ","CASAS DE ESPERANZA","DOUGLAS",-4,0,0,0,0,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,97.9000015258789,70.1999969482422,0,0,0,0,-4,0,0,-4
"1125","AZA20020010","BD-0075-17","AZ","CATALINA VILLAGE ASSISTED LIVING","TUCSON",-4,-4,0,0,0,0,64.6999969482422,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,0,0,0
"1126","AZA20150002","BD-0066","AZ","CATALUNYA APARTMENTS","TUCSON",17.2000007629395,38.7999992370605,-4,-4,0,-4,31.2999992370605,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-4,0,-4,99.3000030517578,88.6999969482422,0,0,0,0,-4,0,0,-4
"1127","AZA20090045","TC-0402","AZ","CATHERINE ARMS","PHOENIX",-4,-4,-4,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1128","AZA20160005","TC-0774","AZ","CEDAR CREST APARTMENTS","FLAGSTAFF",15.3999996185303,-4,39.7000007629395,-4,0,-4,25.6000003814697,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,80.8000030517578,0,19.2000007629395,19.2000007629395,0,0,0,0,100,0,0,0,0
"1129","AZA20150003","TC-0801","AZ","CEDAR CROSSING (FKA VIRGINIA @ 3RD)","PHOENIX",-4,15.3000001907349,25,0,0,-4,31.8999996185303,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1130","AZA20210005","BD-0089-20","AZ","CENTER OF HOPE APARTMENTS","TUCSON",0,0,0,0,0,0,0,100,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-4,0,-4,96.9000015258789,-4,0,-4,0,-4,81.9000015258789,0,0,11.6999998092651
"1131","AZA20090050","TC-0411","AZ","CENTER RIDGE APARTMENTS","PAYSON",80.9000015258789,0,0,0,0,0,-4,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1132","AZA20010015","TC-0177","AZ","CHANDLER GARDENS","CHANDLER",-4,21.1000003814697,0,-4,0,-4,32.9000015258789,38.2000007629395,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,75,0,25,25,0,0,0,0,-4,0,0,0,-4
"1133","AZA20040025","BD-0092-20","AZ","CHANDLER VILLAGE","CHANDLER",12.3999996185303,-4,-4,0,0,-4,55.2000007629395,14.3000001907349,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-4,0,-4,98.0999984741211,0,0,0,0,0,12.6000003814697,0,0,87.4000015258789
"1134","AZA20090010","BD-0060a","AZ","CHAPARRAL APARTMENTS","KINGMAN",88.1999969482422,0,-4,0,0,-4,0,0,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,100,100,0,0,0,0,0,0,100,0,0
"1135","AZA20019201","TC-0181","AZ","CHOLLA RANCH","BUCKEYE",36.7000007629395,-4,-4,0,0,-4,23.2999992370605,26.7000007629395,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1136","AZA20090005","BD-0060b","AZ","CIMARRON APARTMENTS","KINGMAN",83.8000030517578,-4,0,0,0,0,-4,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-4,0,-4,81.0999984741211,0,0,0,0,0,0,100,0,0
"1137","AZA20130003","TC-0587","AZ","CITY PLACE","PHOENIX",-4,29.5,-4,-4,0,-4,38,24,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,57.4000015258789,0,42.5999984741211,42.5999984741211,0,0,-4,0,0,-4,0,0,96.4000015258789
"1138","AZA20070020","TC-0353","AZ","COBRE VILLAGE","GLOBE",38.5999984741211,-4,-4,-4,0,-4,43.9000015258789,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1139","AZA20180004","TC-0863-17","AZ","COCHISE VILLAS FKA DOUGLAS VILLAS","DOUGLAS",-4,0,0,0,0,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,100,100,0,0,0,0,-4,0,0,0,-4
"1140","AZA20170004","BD-0069","AZ","COFFELT-LAMOREAUX APARTMENT HOMES","PHOENIX",10,25.3999996185303,-4,-4,-4,-4,56.4000015258789,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,12.8999996185303,0,87.0999984741211,87.0999984741211,100,0,0,0,0,0,0,0,0
"1141","AZA19960010","TC-0126","AZ","COLONIA DEL REY","CHANDLER",-4,-4,-4,0,0,-4,29.2999992370605,37.9000015258789,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,70.6999969482422,0,29.2999992370605,29.2999992370605,0,0,0,0,-4,0,0,0,-4
"1142","AZA20020015","TC-0195","AZ","COLORES DEL SOL","TUCSON",0,-4,-4,0,0,-4,95.0999984741211,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1143","AZA20201001","TC-0888-18","AZ","COOLIDGE PLACE SENIOR APARTMENTS","COOLIDGE",-4,-4,-4,0,0,0,45.7000007629395,-4,17926,48.5999984741211,0,-4,-4,-4,-4,0,0,0,0,0,0,48.5999984741211,0,0,-4,-4,-4,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1144","AZA20030025","BD-0079-17","AZ","COPPER COVE APARTMENTS","TOLLESON",6.69999980926514,18.2000007629395,-4,-4,-4,-4,63.0999984741211,4.90000009536743,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,95.0999984741211,0,4.90000009536743,4.90000009536743,0,0,0,0,-4,0,0,0,-4
"1145","AZA20210006","TC-0905-18","AZ","COPPERSTONE ON 32ND","PHOENIX",-4,-4,0,0,0,0,68,0,31031,22,-4,0,0,-4,-4,0,0,0,0,0,0,22,0,-4,-4,-4,-4,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1146","AZA20070025","TC-0343","AZ","CORAL CANYON APARTMENTS","PHOENIX",-4,-4,38.2000007629395,0,0,-4,29.3999996185303,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1147","AZA19960015","TC-0117","AZ","CORAL GARDENS APARTMENTS","PHOENIX",15.8999996185303,19.6000003814697,-4,0,0,-4,36.4000015258789,22.3999996185303,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,66.4000015258789,0,33.5999984741211,33.5999984741211,0,0,0,0,36.0999984741211,0,0,0,63.9000015258789
"1148","AZA20100005","TC-0445","AZ","CORAL POINTE APARTMENTS","PHOENIX",-4,54.2000007629395,0,0,0,-4,28.7999992370605,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,62.7000007629395,0,37.2999992370605,33.9000015258789,-4,0,0,0,80,-4,0,0,-4
"1149",NA,"TC-0471","AZ","CORONADO COURTS APARTMENTS","DOUGLAS",-4,-4,0,0,0,0,91.6999969482422,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,29,0,71,70.3000030517578,88.1999969482422,0,0,0,0,0,0,0,11.8000001907349
"1150","AZA19990011","TC-0157","AZ","COTTONWOOD CROSSING APARTMENTS","CASA GRANDE",25.6000003814697,-4,-4,-4,-4,-4,57.7000007629395,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,76.9000015258789,0,23.1000003814697,23.1000003814697,-4,0,0,0,77.8000030517578,0,0,0,-4
"1151","AZA20080030","BD-0057","AZ","COUNCIL HOUSE APARTMENTS","TUCSON",67.3000030517578,-4,-4,-4,0,-4,18.3999996185303,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,99.3000030517578,81.5,0,0,0,0,0,0,0,18.5
"1152","AZA20190003","TC-0865-17","AZ","CREEKVIEW VILLAGE","PRESCOTT",65.1999969482422,-4,0,-4,0,0,15.8999996185303,-4,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1153","AZA20090055","TC-0434","AZ","CRIT HOUSING I","PARKER",-4,-4,-4,0,0,0,83,0,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,0,0,0
"1154","AZA20140005","TC-0739","AZ","CROSSING POINT VILLAS","SIERRA VISTA",45.7999992370605,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,78,0,22,22,0,0,0,0,100,0,0,0,0
"1155","AZA20000076","TC-0164","AZ","CROSSINGS AT APACHE JUNCTION","APACHE JUNCTION",59.0999984741211,-4,0,-4,-4,-4,37.2999992370605,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,90,0,10,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"1156","AZA20050040","TC-0256","AZ","CRYSTAL CREEK TOWNHOMES","SIERRA VISTA",40.5,-4,-4,-4,0,-4,26.2000007629395,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,63.0999984741211,0,36.9000015258789,36.9000015258789,0,0,0,0,100,0,0,0,0
"1157","AZA20060075","TC-0293","AZ","CRYSTAL POINTE","PHOENIX",33,-4,0,0,0,-4,23.3999996185303,36.2000007629395,-5,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,83,0,17,17,0,0,0,0,-4,0,0,0,-4
